file_id,segment_id,start,end,type,duration,changepoint_timestamp,msg,emotion,comments,summary
AUGMENT87,AUGMENT87_0013,87,164,text,78,-1,"The work environment has become toxic, and I don't feel valued as an employee.",sadness,,The conversation is about a person seeking advice on coping with stress and contemplating quitting their job due to a toxic work environment.
AUGMENT87,AUGMENT87_0014,87,160,text,74,-1,That sounds really tough. Have you talked to your boss about how you feel?,neutral,,The conversation is about a person seeking advice on coping with stress and contemplating quitting their job due to a toxic work environment.
AUGMENT87,AUGMENT87_0015,87,153,text,67,705,"Yeah, but nothing has changed. I think it's time for me to move on.",anger,The speaker shifts from neutrality to anger when discussing their frustration with their current job situation.,The conversation is about a person seeking advice on coping with stress and contemplating quitting their job due to a toxic work environment.
AUGMENT87,AUGMENT87_0016,87,172,text,86,-1,I can understand why you would feel that way. Have you started looking for other jobs?,neutral,,The conversation is about a person seeking advice on coping with stress and contemplating quitting their job due to a toxic work environment.
AUGMENT87,AUGMENT87_0017,87,169,text,83,860,"Not yet, but I plan to. It's just scary to think about starting over somewhere new.",fear,The speaker shifts from anger to fear when discussing their anxiety over starting a new job.,The conversation is about a person seeking advice on coping with stress and contemplating quitting their job due to a toxic work environment.
AUGMENT87,AUGMENT87_0018,87,165,text,79,-1,"I can imagine. But remember, you deserve to be happy and respected in your job.",trust,,The conversation is about a person seeking advice on coping with stress and contemplating quitting their job due to a toxic work environment.
AUGMENT87,AUGMENT87_0019,87,134,text,48,1024,"Thanks, you're right. I appreciate your support.",joy,The speaker shifts from fear to joy when expressing appreciation for the support received. ,The conversation is about a person seeking advice on coping with stress and contemplating quitting their job due to a toxic work environment.
AUGMENT88,AUGMENT88_0001,88,135,text,48,-1,"Hey, do you know what you're doing this weekend?",anticipation,,"The conversation is about making plans to go to an amusement park, but one person is unable to afford it."
AUGMENT88,AUGMENT88_0002,88,124,text,37,-1,"Not really, what do you have in mind?",neutral,,"The conversation is about making plans to go to an amusement park, but one person is unable to afford it."
AUGMENT88,AUGMENT88_0003,88,133,text,46,89,I was thinking of going to the amusement park.,joy,There is a shift in the emotion of the conversation. The person suggesting the amusement park expresses joy when suggesting it.,"The conversation is about making plans to go to an amusement park, but one person is unable to afford it."
AUGMENT88,AUGMENT88_0004,88,117,text,30,-1,"Oh cool, which amusement park?",neutral,,"The conversation is about making plans to go to an amusement park, but one person is unable to afford it."
AUGMENT88,AUGMENT88_0005,88,127,text,40,-1,Six Flags. It's got lots of great rides.,joy,,"The conversation is about making plans to go to an amusement park, but one person is unable to afford it."
AUGMENT88,AUGMENT88_0006,88,130,text,43,-1,I'm not really into roller coasters though.,neutral,,"The conversation is about making plans to go to an amusement park, but one person is unable to afford it."
AUGMENT88,AUGMENT88_0007,88,153,text,66,-1,You don't have to ride roller coasters. We can do other fun stuff.,joy,,"The conversation is about making plans to go to an amusement park, but one person is unable to afford it."
AUGMENT88,AUGMENT88_0008,88,113,text,26,-1,"Alright, that sounds good.",neutral,,"The conversation is about making plans to go to an amusement park, but one person is unable to afford it."
AUGMENT88,AUGMENT88_0009,88,120,text,33,-1,"Great, I'll buy the tickets then.",joy,,"The conversation is about making plans to go to an amusement park, but one person is unable to afford it."
AUGMENT88,AUGMENT88_0010,88,118,text,31,387,"Wait, how much are the tickets?",neutral,"There is a shift in the tone and topic of the conversation. The person who can't afford the amusement park expresses fear and uncertainty, indicating a change in the outcome and mood of the conversation.","The conversation is about making plans to go to an amusement park, but one person is unable to afford it."
AUGMENT88,AUGMENT88_0011,88,102,text,15,-1,About $60 each.,neutral,,"The conversation is about making plans to go to an amusement park, but one person is unable to afford it."
AUGMENT88,AUGMENT88_0012,88,151,text,64,-1,That's pretty expensive. I'm not sure I can afford it right now.,fear,,"The conversation is about making plans to go to an amusement park, but one person is unable to afford it."
AUGMENT88,AUGMENT88_0013,88,153,text,66,-1,"Oh, no worries. We can always go another time when you're able to.",joy,,"The conversation is about making plans to go to an amusement park, but one person is unable to afford it."
AUGMENT88,AUGMENT88_0014,88,112,text,25,-1,Thanks for understanding.,gratitude,,"The conversation is about making plans to go to an amusement park, but one person is unable to afford it."
AUGMENT88,AUGMENT88_0015,88,109,text,22,-1,"Of course, no problem.",neutral,,"The conversation is about making plans to go to an amusement park, but one person is unable to afford it."
AUGMENT88,AUGMENT88_0016,88,146,text,59,622,"Hey, by the way, did you hear that John and Sarah broke up?",surprise,"There is a shift in the topic of the conversation. The conversation moves from discussing plans for the weekend to discussing a recent breakup, which could lead to a change in the social norms or emotions of the conversation. ","The conversation is about making plans to go to an amusement park, but one person is unable to afford it."
AUGMENT88,AUGMENT88_0017,88,133,text,46,-1,No way! I thought they were doing really well.,surprise,,"The conversation is about making plans to go to an amusement park, but one person is unable to afford it."
AUGMENT88,AUGMENT88_0018,88,159,text,72,-1,"Yeah, apparently they had some pretty big issues they couldn't work out.",neutral,,"The conversation is about making plans to go to an amusement park, but one person is unable to afford it."
AUGMENT88,AUGMENT88_0019,88,154,text,67,-1,That's really sad. I'll have to reach out to John and check on him.,sadness,,"The conversation is about making plans to go to an amusement park, but one person is unable to afford it."
AUGMENT90,AUGMENT90_0001,90,115,text,26,-1,"Hey, how's your day going?",neutral,,"The conversation is about two colleagues discussing work-related topics such as projects, employee benefits, and unionization."
AUGMENT90,AUGMENT90_0002,90,137,text,48,-1,"It's been pretty busy at work, but I'm managing.",neutral,,"The conversation is about two colleagues discussing work-related topics such as projects, employee benefits, and unionization."
AUGMENT90,AUGMENT90_0003,90,177,text,88,-1,"Yeah, work can be tiring. Have you heard about the new project we're starting next week?",anticipation,,"The conversation is about two colleagues discussing work-related topics such as projects, employee benefits, and unionization."
AUGMENT90,AUGMENT90_0004,90,120,text,31,-1,"No, I haven't. What's it about?",curiosity,,"The conversation is about two colleagues discussing work-related topics such as projects, employee benefits, and unionization."
AUGMENT90,AUGMENT90_0005,90,141,text,52,-1,It's about streamlining our customer support system.,neutral,,"The conversation is about two colleagues discussing work-related topics such as projects, employee benefits, and unionization."
AUGMENT90,AUGMENT90_0006,90,144,text,55,-1,"Oh, that sounds interesting. I'll have to look into it.",interest,,"The conversation is about two colleagues discussing work-related topics such as projects, employee benefits, and unionization."
AUGMENT90,AUGMENT90_0007,90,114,text,25,-1,"Yeah, I'm excited for it!",joy,,"The conversation is about two colleagues discussing work-related topics such as projects, employee benefits, and unionization."
AUGMENT90,AUGMENT90_0008,90,163,text,74,339,"Speaking of work, did you hear about the new changes to employee benefits?",surprise,"There is a shift in the topic of the conversation as the man brings up changes to employee benefits, which leads to a change in emotions from joy to surprise, and ultimately anger and frustration.","The conversation is about two colleagues discussing work-related topics such as projects, employee benefits, and unionization."
AUGMENT90,AUGMENT90_0009,90,106,text,17,-1,"No, what changes?",curiosity,,"The conversation is about two colleagues discussing work-related topics such as projects, employee benefits, and unionization."
AUGMENT90,AUGMENT90_0010,90,154,text,65,-1,They're cutting back on healthcare coverage and retirement plans.,anger,,"The conversation is about two colleagues discussing work-related topics such as projects, employee benefits, and unionization."
AUGMENT90,AUGMENT90_0011,90,126,text,37,-1,That's awful. I hope they reconsider.,empathy,,"The conversation is about two colleagues discussing work-related topics such as projects, employee benefits, and unionization."
AUGMENT90,AUGMENT90_0012,90,121,text,32,-1,"I know, it's really frustrating.",frustration,,"The conversation is about two colleagues discussing work-related topics such as projects, employee benefits, and unionization."
AUGMENT90,AUGMENT90_0013,90,129,text,40,574,Have you thought about starting a union?,suggestion,"There is a shift in the conversation as the woman suggests starting a union to address the issue of employee benefits, which leads to a change in the tone from doubt to assertiveness and determination.","The conversation is about two colleagues discussing work-related topics such as projects, employee benefits, and unionization."
AUGMENT90,AUGMENT90_0014,90,153,text,64,-1,"I've considered it, but I'm not sure it would make a difference.",doubt,,"The conversation is about two colleagues discussing work-related topics such as projects, employee benefits, and unionization."
AUGMENT90,AUGMENT90_0015,90,158,text,69,-1,"It's worth a shot, in my opinion. We need to stand up for our rights.",assertive,,"The conversation is about two colleagues discussing work-related topics such as projects, employee benefits, and unionization."
AUGMENT90,AUGMENT90_0016,90,126,text,37,-1,"You're right, I'll look more into it.",determination,,"The conversation is about two colleagues discussing work-related topics such as projects, employee benefits, and unionization."
AUGMENT90,AUGMENT90_0017,90,141,text,52,-1,"Good, I'm glad. Let me know if you need any support.",supportive,,"The conversation is about two colleagues discussing work-related topics such as projects, employee benefits, and unionization."
AUGMENT90,AUGMENT90_0018,90,113,text,24,-1,"Thanks, I appreciate it.",gratitude,,"The conversation is about two colleagues discussing work-related topics such as projects, employee benefits, and unionization."
AUGMENT90,AUGMENT90_0019,90,124,text,35,-1,No problem. We're in this together.,solidarity,,"The conversation is about two colleagues discussing work-related topics such as projects, employee benefits, and unionization."
AUGMENT89,AUGMENT89_0001,89,163,text,75,-1,"Hey, did you hear about the new sushi place that opened up down the street?",anticipation,,"The conversation is about two friends making plans to go to a new sushi place, and discussing how to prepare for a hurricane that might hit."
AUGMENT89,AUGMENT89_0002,89,132,text,44,-1,No way! I love sushi. Have you tried it yet?,joy,,"The conversation is about two friends making plans to go to a new sushi place, and discussing how to prepare for a hurricane that might hit."
AUGMENT89,AUGMENT89_0003,89,175,text,87,123,"Not yet, but I heard the prices are really good. Wanna go there this weekend for lunch?",anticipation,"There is a shift in the topic of the conversation. The initial topic was about the new sushi place, but now they are making plans to go there. This is a significant changepoint because it affects the outcome of the conversation - they are now committing to plans to visit the new restaurant.","The conversation is about two friends making plans to go to a new sushi place, and discussing how to prepare for a hurricane that might hit."
AUGMENT89,AUGMENT89_0004,89,120,text,32,-1,"Sounds like a plan, count me in!",joy,,"The conversation is about two friends making plans to go to a new sushi place, and discussing how to prepare for a hurricane that might hit."
AUGMENT89,AUGMENT89_0005,89,132,text,44,-1,Great! Let's meet there at noon on Saturday.,neutral,,"The conversation is about two friends making plans to go to a new sushi place, and discussing how to prepare for a hurricane that might hit."
AUGMENT89,AUGMENT89_0006,89,178,text,90,292,"Actually, I just remembered I have a meeting at noon. Can we push it back to 1 pm instead?",neutral,There is a shift in the plans due to scheduling conflicts. This is a significant changepoint because it affects the conversation's outcome - they had to change their plans to meet up at a different time.,"The conversation is about two friends making plans to go to a new sushi place, and discussing how to prepare for a hurricane that might hit."
AUGMENT89,AUGMENT89_0007,89,124,text,36,-1,"No worries, let's make it 1 pm then.",neutral,,"The conversation is about two friends making plans to go to a new sushi place, and discussing how to prepare for a hurricane that might hit."
AUGMENT89,AUGMENT89_0008,89,110,text,22,-1,"Awesome, see you then!",joy,,"The conversation is about two friends making plans to go to a new sushi place, and discussing how to prepare for a hurricane that might hit."
AUGMENT89,AUGMENT89_0009,89,172,text,84,446,"Hey, did you see the news about the hurricane? Looks like it might hit us this week.",fear,There is a shift in the topic of the conversation. The initial topic was about the new sushi place and the hurricane is a new topic. This is a significant changepoint because it affects the tone of the conversation - the conversation shifts to a more serious and fearful tone.,"The conversation is about two friends making plans to go to a new sushi place, and discussing how to prepare for a hurricane that might hit."
AUGMENT89,AUGMENT89_0010,89,119,text,31,-1,"Oh no, really? That's terrible.",fear,,"The conversation is about two friends making plans to go to a new sushi place, and discussing how to prepare for a hurricane that might hit."
AUGMENT89,AUGMENT89_0011,89,171,text,83,-1,"Yeah, I'm a bit worried about it. Do you have any plans in case it gets really bad?",fear,,"The conversation is about two friends making plans to go to a new sushi place, and discussing how to prepare for a hurricane that might hit."
AUGMENT89,AUGMENT89_0012,89,187,text,99,650,"Not really, I haven't really thought about it. I guess we should stock up on supplies just in case.",anticipation,There is a shift in the conversation's topic to preparing for the hurricane. This is a significant changepoint because it affects the conversation's outcome - they discuss a plan to stock up on supplies.,"The conversation is about two friends making plans to go to a new sushi place, and discussing how to prepare for a hurricane that might hit."
AUGMENT89,AUGMENT89_0013,89,186,text,98,-1,That's a good idea. Maybe we should also make sure we have some extra water and batteries on hand.,neutral,,"The conversation is about two friends making plans to go to a new sushi place, and discussing how to prepare for a hurricane that might hit."
AUGMENT89,AUGMENT89_0014,89,152,text,64,-1,Definitely. I'll go to the store tomorrow and get some supplies.,neutral,,"The conversation is about two friends making plans to go to a new sushi place, and discussing how to prepare for a hurricane that might hit."
AUGMENT89,AUGMENT89_0015,89,183,text,95,-1,"Alright, sounds like a plan. Let's stay safe and hope the hurricane doesn't do too much damage.",trust,,"The conversation is about two friends making plans to go to a new sushi place, and discussing how to prepare for a hurricane that might hit."
AUGMENT89,AUGMENT89_0016,89,146,text,58,-1,Agreed. We'll keep in touch and make sure we're both okay.,trust,,"The conversation is about two friends making plans to go to a new sushi place, and discussing how to prepare for a hurricane that might hit."
AUGMENT89,AUGMENT89_0017,89,129,text,41,-1,For sure. Thanks for being a good friend.,joy,,"The conversation is about two friends making plans to go to a new sushi place, and discussing how to prepare for a hurricane that might hit."
AUGMENT89,AUGMENT89_0018,89,122,text,34,-1,"Anytime, man. Stay safe out there.",neutral,,"The conversation is about two friends making plans to go to a new sushi place, and discussing how to prepare for a hurricane that might hit."
AUGMENT89,AUGMENT89_0019,89,96,text,8,-1,You too.,neutral,,"The conversation is about two friends making plans to go to a new sushi place, and discussing how to prepare for a hurricane that might hit."
AUGMENT91,AUGMENT91_0001,91,134,text,44,-1,"Hey, have you seen the new Marvel movie yet?",neutral,,The conversation is about two friends discussing a new Marvel movie and a virus outbreak.
AUGMENT91,AUGMENT91_0002,91,120,text,30,-1,"No, I haven't. Is it any good?",curiosity,,The conversation is about two friends discussing a new Marvel movie and a virus outbreak.
AUGMENT91,AUGMENT91_0003,91,140,text,50,-1,"Yeah, it's awesome. The action scenes are amazing.",joy,,The conversation is about two friends discussing a new Marvel movie and a virus outbreak.
AUGMENT91,AUGMENT91_0004,91,135,text,45,-1,That sounds great. I'll have to check it out.,anticipation,,The conversation is about two friends discussing a new Marvel movie and a virus outbreak.
AUGMENT91,AUGMENT91_0005,91,136,text,46,-1,Definitely do. I think you'll really enjoy it.,trust,,The conversation is about two friends discussing a new Marvel movie and a virus outbreak.
AUGMENT91,AUGMENT91_0006,91,157,text,67,225,"By the way, have you heard about the new virus that's going around?",fear,"There is a shift in the topic of conversation from the movie to a new virus outbreak. This shift in topic leads to a change in emotions from excitement to fear, and affects the overall mood and tone of the conversation.",The conversation is about two friends discussing a new Marvel movie and a virus outbreak.
AUGMENT91,AUGMENT91_0007,91,146,text,56,-1,"Yeah, it's pretty scary. I heard it's spreading quickly.",fear,,The conversation is about two friends discussing a new Marvel movie and a virus outbreak.
AUGMENT91,AUGMENT91_0008,91,150,text,60,-1,I'm really worried about it. I hope it doesn't come near us.,fear,,The conversation is about two friends discussing a new Marvel movie and a virus outbreak.
AUGMENT91,AUGMENT91_0009,91,147,text,57,-1,Me too. I'm trying to stay informed and take precautions.,trust,,The conversation is about two friends discussing a new Marvel movie and a virus outbreak.
AUGMENT91,AUGMENT91_0010,91,161,text,71,473,That's a good idea.  The situation seems to be getting worse every day.,sadness,"There is a shift in the emotion of the conversation from fear to sadness after discussing the worsening situation of the virus outbreak. This shift leads to a change in the mood and tone of the conversation, and affects the overall flow of the conversation.",The conversation is about two friends discussing a new Marvel movie and a virus outbreak.
AUGMENT91,AUGMENT91_0011,91,151,text,61,-1,I know. It's really tough. But we'll get through it together.,trust,,The conversation is about two friends discussing a new Marvel movie and a virus outbreak.
AUGMENT91,AUGMENT91_0012,91,144,text,54,-1,"Yeah, we have to support each other to get through it.",trust,,The conversation is about two friends discussing a new Marvel movie and a virus outbreak.
AUGMENT91,AUGMENT91_0013,91,157,text,67,-1,Agreed. How are you holding up though? Is everything okay with you?,concern,,The conversation is about two friends discussing a new Marvel movie and a virus outbreak.
AUGMENT91,AUGMENT91_0014,91,178,text,88,734,"Yeah, everything's alright. Just a little stressed out about everything that's going on.",anxiety,"There is a shift in the emotion of the conversation from trust to anxiety after one friend expresses being stressed about everything that's going on. This shift leads to a change in the mood and tone of the conversation, and affects the overall flow and outcome of the conversation.",The conversation is about two friends discussing a new Marvel movie and a virus outbreak.
AUGMENT91,AUGMENT91_0015,91,155,text,65,-1,I totally get that. It's tough to deal with all this uncertainty.,neutral,,The conversation is about two friends discussing a new Marvel movie and a virus outbreak.
AUGMENT91,AUGMENT91_0016,91,150,text,60,-1,"Definitely. Thanks for checking in, though. I appreciate it.",gratitude,,The conversation is about two friends discussing a new Marvel movie and a virus outbreak.
AUGMENT91,AUGMENT91_0017,91,130,text,40,-1,No problem. That's what friends are for.,trust,,The conversation is about two friends discussing a new Marvel movie and a virus outbreak.
AUGMENT91,AUGMENT91_0018,91,139,text,49,-1,"Yeah, it really helps to have someone to talk to.",gratitude,,The conversation is about two friends discussing a new Marvel movie and a virus outbreak.
AUGMENT91,AUGMENT91_0019,91,146,text,56,-1,"Absolutely. Let me know if you ever need anything, okay?",trust,,The conversation is about two friends discussing a new Marvel movie and a virus outbreak.
AUGMENT92,AUGMENT92_0001,92,111,text,20,-1,"Hey, how's it going?",neutral,,The conversation is between two friends discussing work and personal news.
AUGMENT92,AUGMENT92_0002,92,119,text,28,-1,"Good, thanks. How about you?",neutral,,The conversation is between two friends discussing work and personal news.
AUGMENT92,AUGMENT92_0003,92,145,text,54,-1,"I'm doing okay, just a little stressed out about work.",aniticipation,,The conversation is between two friends discussing work and personal news.
AUGMENT92,AUGMENT92_0004,92,142,text,51,-1,"I can relate, work has been pretty busy for me too.",neutral,,The conversation is between two friends discussing work and personal news.
AUGMENT92,AUGMENT92_0005,92,139,text,48,-1,"Yeah, it's tough to manage everything sometimes.",neutral,,The conversation is between two friends discussing work and personal news.
AUGMENT92,AUGMENT92_0006,92,181,text,90,211,"Definitely. Speaking of which, have you heard anything back from that job you applied for?",anticipation,"The conversation shifts to a new topic, as the man asks the woman about her job search, and results in the woman sharing exciting news about an interview opportunity. This shift in topic and shift in emotions towards anticipation and joy is a significant changepoint.",The conversation is between two friends discussing work and personal news.
AUGMENT92,AUGMENT92_0007,92,168,text,77,-1,"Actually, I got an email this morning and they want to schedule an interview!",joy,,The conversation is between two friends discussing work and personal news.
AUGMENT92,AUGMENT92_0008,92,121,text,30,-1,"Wow, that's amazing! Congrats!",joy,,The conversation is between two friends discussing work and personal news.
AUGMENT92,AUGMENT92_0009,92,127,text,36,-1,Thanks! I'm really excited about it.,joy,,The conversation is between two friends discussing work and personal news.
AUGMENT92,AUGMENT92_0010,92,155,text,64,-1,"Yeah, it sounds like a great opportunity. When is the interview?",aniticipation,,The conversation is between two friends discussing work and personal news.
AUGMENT92,AUGMENT92_0011,92,148,text,57,518,Next Tuesday. I'm trying not to get too nervous about it.,fear,"There is a shift in emotions as the woman expresses nervousness about her upcoming interview. The conversation shifts to the man sharing supportive and reassuring words, creating a sense of trust and joy in the conversation. This shift in emotions is a significant changepoint.",The conversation is between two friends discussing work and personal news.
AUGMENT92,AUGMENT92_0012,92,187,text,96,-1,"Don't be nervous, you've got this! Just be yourself and show them why you're the best candidate.",trust,,The conversation is between two friends discussing work and personal news.
AUGMENT92,AUGMENT92_0013,92,154,text,63,-1,"Thanks, that really helps. You always know how to calm me down.",joy,,The conversation is between two friends discussing work and personal news.
AUGMENT92,AUGMENT92_0014,92,119,text,28,-1,That's what friends are for!,joy,,The conversation is between two friends discussing work and personal news.
AUGMENT92,AUGMENT92_0015,92,168,text,77,770,"Speaking of which, are you still planning on coming to my party this weekend?",aniticipation,"The conversation shifts to plans of a party, creating a sense of anticipation and joy. This shift in topic is a significant changepoint.",The conversation is between two friends discussing work and personal news.
AUGMENT92,AUGMENT92_0016,92,133,text,42,-1,"Of course, wouldn't miss it for the world!",joy,,The conversation is between two friends discussing work and personal news.
AUGMENT92,AUGMENT92_0017,92,127,text,36,-1,"Great, it's going to be so much fun.",joy,,The conversation is between two friends discussing work and personal news.
AUGMENT92,AUGMENT92_0018,92,104,text,13,-1,I can't wait!,joy,,The conversation is between two friends discussing work and personal news.
AUGMENT92,AUGMENT92_0019,92,144,text,53,-1,"Alright, I gotta get back to work. Talk to you later!",neutral,,The conversation is between two friends discussing work and personal news.
AUGMENT93,AUGMENT93_0001,93,121,text,29,-1,"Hey, how are you doing today?",neutral,,The conversation is about a man and a woman discussing a big presentation.
AUGMENT93,AUGMENT93_0002,93,131,text,39,-1,"Good, thanks for asking. How about you?",joy,,The conversation is about a man and a woman discussing a big presentation.
AUGMENT93,AUGMENT93_0003,93,148,text,56,72,I'm feeling anxious. I have a big presentation tomorrow.,fear,There is a shift in the speaker's emotion from neutral to fear as she expresses anxiety about the presentation.,The conversation is about a man and a woman discussing a big presentation.
AUGMENT93,AUGMENT93_0004,93,136,text,44,-1,You got this! What's the presentation about?,trust,,The conversation is about a man and a woman discussing a big presentation.
AUGMENT93,AUGMENT93_0005,93,146,text,54,-1,It's about the new marketing strategy for our company.,neutral,,The conversation is about a man and a woman discussing a big presentation.
AUGMENT93,AUGMENT93_0006,93,168,text,76,-1,That sounds interesting. What are some of the key points you'll be covering?,anticipation,,The conversation is about a man and a woman discussing a big presentation.
AUGMENT93,AUGMENT93_0007,93,176,text,84,-1,We will be showcasing our new online ad campaign and discussing our target audience.,neutral,,The conversation is about a man and a woman discussing a big presentation.
AUGMENT93,AUGMENT93_0008,93,136,text,44,-1,"That's great, I can't wait to hear about it.",joy,,The conversation is about a man and a woman discussing a big presentation.
AUGMENT93,AUGMENT93_0009,93,149,text,57,442,"Actually, I'm not feeling too confident about it anymore.",sadness,There is a shift in the speaker's emotion from neutral to sadness as she expresses lack of confidence about the presentation.,The conversation is about a man and a woman discussing a big presentation.
AUGMENT93,AUGMENT93_0010,93,114,text,22,-1,Why not? What's wrong?,surprise,,The conversation is about a man and a woman discussing a big presentation.
AUGMENT93,AUGMENT93_0011,93,160,text,68,525,I just found out that one of our competitors has a similar strategy.,fear,There is a shift in the speaker's emotion from sadness to fear as she reveals a competitor has a similar strategy.,The conversation is about a man and a woman discussing a big presentation.
AUGMENT93,AUGMENT93_0012,93,134,text,42,-1,"Oh no, have you told your boss about this?",concern,,The conversation is about a man and a woman discussing a big presentation.
AUGMENT93,AUGMENT93_0013,93,121,text,29,639,"No, I'm not sure if I should.",uncertainty,There is a shift in the speaker's emotion from fear to uncertainty as she considers whether she should tell her boss.,The conversation is about a man and a woman discussing a big presentation.
AUGMENT93,AUGMENT93_0014,93,185,text,93,670,"I understand why you're worried, but I think it's important to be transparent with your team.",trust,There is a shift in the tone of the conversation as the man expresses concern and trust towards the speaker.,The conversation is about a man and a woman discussing a big presentation.
AUGMENT93,AUGMENT93_0015,93,145,text,53,765,You're right. I'll talk to my boss about it tomorrow.,resolve,There is a shift in the speaker's emotion from uncertainty to resolve as she decides to talk to her boss.,The conversation is about a man and a woman discussing a big presentation.
AUGMENT93,AUGMENT93_0016,93,133,text,41,-1,I'm sure it will all work out in the end.,optimism,,The conversation is about a man and a woman discussing a big presentation.
AUGMENT93,AUGMENT93_0017,93,139,text,47,-1,"Thanks for the support, I really appreciate it.",gratitude,,The conversation is about a man and a woman discussing a big presentation.
AUGMENT93,AUGMENT93_0018,93,129,text,37,-1,"Anytime, that's what friends are for.",joy,,The conversation is about a man and a woman discussing a big presentation.
AUGMENT93,AUGMENT93_0019,93,135,text,43,-1,"Alright, I gotta go now. Talk to you later!",neutral,,The conversation is about a man and a woman discussing a big presentation.
AUGMENT94,AUGMENT94_0001,94,126,text,33,-1,"Hey, how's your day going so far?",neutral,,"The conversation is about two friends talking about their day, TV shows, COVID restrictions, holiday plans, and a new restaurant opening."
AUGMENT94,AUGMENT94_0002,94,152,text,59,-1,"It's been pretty busy at work, but overall, not too shabby.",neutral,,"The conversation is about two friends talking about their day, TV shows, COVID restrictions, holiday plans, and a new restaurant opening."
AUGMENT94,AUGMENT94_0003,94,170,text,77,-1,Glad to hear it. Did you end up watching that new show on Netflix last night?,joy,,"The conversation is about two friends talking about their day, TV shows, COVID restrictions, holiday plans, and a new restaurant opening."
AUGMENT94,AUGMENT94_0004,94,148,text,55,-1,"Yeah, I did! It was really good. I highly recommend it.",joy,,"The conversation is about two friends talking about their day, TV shows, COVID restrictions, holiday plans, and a new restaurant opening."
AUGMENT94,AUGMENT94_0005,94,205,text,112,228,"Awesome, I'll have to give it a try! By the way, have you heard about the recent COVID restrictions in our area?",fear,"There is a shift in the conversation's topic and tone. The topic changes from casual small talk to a serious and concerning issue about COVID restrictions. This also leads to a change in emotional tone, from joy to fear.","The conversation is about two friends talking about their day, TV shows, COVID restrictions, holiday plans, and a new restaurant opening."
AUGMENT94,AUGMENT94_0006,94,138,text,45,-1,"No, I haven't. What are the new restrictions?",neutral,,"The conversation is about two friends talking about their day, TV shows, COVID restrictions, holiday plans, and a new restaurant opening."
AUGMENT94,AUGMENT94_0007,94,197,text,104,-1,They just announced that all non-essential businesses will be closing down again. It's really worrisome.,fear,,"The conversation is about two friends talking about their day, TV shows, COVID restrictions, holiday plans, and a new restaurant opening."
AUGMENT94,AUGMENT94_0008,94,153,text,60,492,"Oh no, that's terrible. I hope things start to improve soon.",sadness,There is another shift in emotional tone. The man expresses sadness as a response to the concerning news about COVID restrictions. This is also a significant changepoint since it reflects the impact of the pandemic on their emotional state.,"The conversation is about two friends talking about their day, TV shows, COVID restrictions, holiday plans, and a new restaurant opening."
AUGMENT94,AUGMENT94_0009,94,165,text,72,-1,Me too. It's been so difficult trying to adjust to all of these changes.,sadness,,"The conversation is about two friends talking about their day, TV shows, COVID restrictions, holiday plans, and a new restaurant opening."
AUGMENT94,AUGMENT94_0010,94,166,text,73,-1,"Yeah, it's definitely taken a toll on everyone. But we'll get through it.",trust,,"The conversation is about two friends talking about their day, TV shows, COVID restrictions, holiday plans, and a new restaurant opening."
AUGMENT94,AUGMENT94_0011,94,165,text,72,-1,"Agreed. On a happier note, have you made any plans for the holidays yet?",joy,,"The conversation is about two friends talking about their day, TV shows, COVID restrictions, holiday plans, and a new restaurant opening."
AUGMENT94,AUGMENT94_0012,94,190,text,97,-1,"Not yet, but I'm really looking forward to spending time with family and friends. What about you?",joy,,"The conversation is about two friends talking about their day, TV shows, COVID restrictions, holiday plans, and a new restaurant opening."
AUGMENT94,AUGMENT94_0013,94,162,text,69,-1,Same here! I can't wait to snag some of my aunt's famous pumpkin pie.,joy,,"The conversation is about two friends talking about their day, TV shows, COVID restrictions, holiday plans, and a new restaurant opening."
AUGMENT94,AUGMENT94_0014,94,142,text,49,-1,"Haha, pumpkin pie sounds amazing right about now.",joy,,"The conversation is about two friends talking about their day, TV shows, COVID restrictions, holiday plans, and a new restaurant opening."
AUGMENT94,AUGMENT94_0015,94,185,text,92,991,"Speaking of food, have you heard of that new restaurant that just opened up down the street?",anticipation,"The topic shifts again, this time to a new restaurant opening. This generates anticipation and surprise, leading to a change in emotional tone.","The conversation is about two friends talking about their day, TV shows, COVID restrictions, holiday plans, and a new restaurant opening."
AUGMENT94,AUGMENT94_0016,94,143,text,50,-1,"No, I haven't! What kind of cuisine do they serve?",neutral,,"The conversation is about two friends talking about their day, TV shows, COVID restrictions, holiday plans, and a new restaurant opening."
AUGMENT94,AUGMENT94_0017,94,190,text,97,-1,It's a fusion of Latin American and Asian flavors. I've heard amazing things about their ceviche.,surprise,,"The conversation is about two friends talking about their day, TV shows, COVID restrictions, holiday plans, and a new restaurant opening."
AUGMENT94,AUGMENT94_0018,94,161,text,68,-1,That sounds really interesting. We'll have to check it out sometime!,joy,,"The conversation is about two friends talking about their day, TV shows, COVID restrictions, holiday plans, and a new restaurant opening."
AUGMENT94,AUGMENT94_0019,94,145,text,52,-1,Definitely! I'll make reservations for next weekend.,joy,,"The conversation is about two friends talking about their day, TV shows, COVID restrictions, holiday plans, and a new restaurant opening."
AUGMENT95,AUGMENT95_0001,95,123,text,29,-1,"Hey, how are you doing today?",neutral,,The conversation is about two friends talking about their jobs and a potential promotion.
